date,Open,High,Low,Close,Volume
2014-01-02 05:30:00,31.1933,31.1933,31.1933,31.1933,1200.0
2014-01-02 06:00:00,31.1933,31.1933,31.1933,31.1933,800.0
2014-01-02 07:00:00,31.1016,31.1016,31.1016,31.1016,100.0
2014-01-02 07:30:00,31.2017,31.2017,31.16,31.16,500.0
2014-01-02 08:00:00,31.2267,31.2267,31.1183,31.1183,8214.0
2014-01-02 08:30:00,31.1433,31.1516,31.1016,31.1016,571.0
2014-01-02 09:00:00,31.2267,31.2267,31.1266,31.16,64967.0
2014-01-02 09:30:00,31.16,31.2017,30.9848,31.0849,3979247.0
2014-01-02 10:00:00,31.0766,31.1266,31.0268,31.039,2645289.0
2014-01-02 10:30:00,31.0348,31.0766,30.9931,31.0223,1649222.0
2014-01-02 11:00:00,31.0222,31.1016,30.9764,31.0682,1970428.0
2014-01-02 11:30:00,31.064,31.0849,31.0182,31.0807,1353034.0
2014-01-02 12:00:00,31.0804,31.0932,31.0182,31.0515,1008683.0
2014-01-02 12:30:00,31.0474,31.1266,31.0348,31.1058,1303549.0
2014-01-02 13:00:00,31.1074,31.1183,31.0182,31.0578,1587169.0
2014-01-02 13:30:00,31.0599,31.1016,31.0098,31.0807,1127139.0
2014-01-02 14:00:00,31.0849,31.16,31.0182,31.0365,1437538.0
2014-01-02 14:30:00,31.0432,31.1016,30.9681,30.9931,1079472.0
2014-01-02 15:00:00,30.9932,31.0599,30.9514,31.0098,2422101.0
2014-01-02 15:30:00,31.0098,31.0265,30.9681,30.989,2545702.0
2014-01-02 16:00:00,31.0015,31.0392,30.9953,30.9953,2059414.0
2014-01-02 16:30:00,31.0015,31.0015,30.9931,30.9931,792.0
2014-01-02 17:00:00,31.0015,31.0015,30.989,31.0015,25433.0
2014-01-02 17:30:00,31.0015,31.0015,31.0015,31.0015,11139.0
2014-01-02 18:00:00,31.0098,31.0098,31.0098,31.0098,186.0
2014-01-02 19:00:00,31.0098,31.0098,31.0098,31.0098,200.0
2014-01-02 19:30:00,31.0098,31.0098,31.0098,31.0098,100.0
2014-01-03 04:30:00,31.0015,31.0015,31.0015,31.0015,100.0
2014-01-03 08:30:00,31.0265,31.0766,31.0265,31.0766,560.0
2014-01-03 09:00:00,31.0348,31.1091,31.0348,31.0348,895.0
2014-01-03 09:30:00,31.0348,31.0515,30.868,30.899,2768916.0
2014-01-03 10:00:00,30.9014,30.9431,30.7512,30.7512,2077059.0
2014-01-03 10:30:00,30.7595,30.7929,30.6511,30.7095,2366629.0
2014-01-03 11:00:00,30.7095,30.772,30.6094,30.6386,1819939.0
2014-01-03 11:30:00,30.6344,30.6761,30.5343,30.6669,2561214.0
2014-01-03 12:00:00,30.6678,30.7095,30.6594,30.7011,940323.0
2014-01-03 12:30:00,30.7011,30.7762,30.6761,30.7086,1140668.0
2014-01-03 13:00:00,30.7053,30.7428,30.6678,30.7428,1099710.0
2014-01-03 13:30:00,30.7345,30.7428,30.6844,30.7011,1016723.0
2014-01-03 14:00:00,30.7011,30.7428,30.6594,30.7428,1274349.0
2014-01-03 14:30:00,30.7358,30.8179,30.7345,30.7887,1255336.0
2014-01-03 15:00:00,30.7846,30.8513,30.7846,30.8263,2183176.0
2014-01-03 15:30:00,30.8179,30.8596,30.7846,30.8012,5117946.0
2014-01-03 16:00:00,30.7846,31.0432,30.7078,30.7929,4325338.0
2014-01-03 16:30:00,30.7846,30.8096,30.7512,30.7512,17162.0
2014-01-03 17:00:00,30.7512,30.843,30.7512,30.7929,35739.0
2014-01-06 05:30:00,30.868,30.868,30.868,30.868,100.0
2014-01-06 06:00:00,30.9848,30.9848,30.9848,30.9848,200.0
2014-01-06 06:30:00,30.9347,30.9347,30.9014,30.9014,300.0
2014-01-06 07:00:00,30.893,30.893,30.8596,30.8596,300.0
2014-01-06 07:30:00,30.9431,30.9431,30.868,30.868,1500.0
